1,Beckham seals victory over Wales,David Beckham's spectacular strike seals a comfortable 2-0 victory for England at Old Trafford.
1,Cricket: Australia close on victory,Australia end day four of the first Test needing four wickets to beat India.
1,Russians 'missing' in Egypt blast,"At least one Russian is dead and 12 others are missing after the bomb blast at an Egyptian hotel, officials say."
1,Australian PM Howard Celebrates Fourth Poll Win,"Australian Prime Minister John Howard, a key US ally and supporter of the Iraq war, celebrated on Sunday his election win over opposition Labor after voters enjoying the fruits of a strong economy gave him another term."
1,"Afghan Vote Is Peaceful, But Challengers Cry Foul",Afghans turned out to vote in large numbers today as Hamid Karzai and his rivals disputed the integrity of the vote.
1,Opposition Alleges Afghan Election Fraud,"KABUL, Afghanistan - Afghanistan's first direct presidential election was thrust into turmoil hours after it started Saturday when all 15 candidates challenging interim leader Hamid Karzai said they would boycott the outcome because of potential fraud in the system designed to keep voters from casting more than one ballot.    The poll also was marred by violence, as militants ambushed police escorting boxes of ballots, killing three officers in the deadliest direct assault on the landmark post-Taliban vote, a senior official said..."
3,Court rejects AMD,A federal judge has refused a request by chip maker Advanced Micro Devices Inc. to order its larger rival Intel Corp. to turn over company documents to the European Commission.
4,Update 1: Deutsche Telekom to Buy Back Provider,"German phone giant Deutsche Telekom said Saturday it plans to buy back full control of its Internet unit by next year to profit from burgeoning demand for broadband Internet services, a move that could cost the company euro2."
2,"Saturday, October 9th - 3:30 pm (et)","GAME NOTES: The most anticipated Pac-10 matchup of the season has finally arrived, as the seventh-ranked California Golden Bears travel to Los Angeles, to battle "
1,Bush Says He'll Better Protect Nation,"ST. LOUIS - On the road and on the airwaves, President Bush is trying to paint this year's presidential race as a black-and-white decision for voters..."
1,Egypt Detains Suspects in Resort Blasts,"TABA, Egypt - Dozens of Bedouin tribesmen have been detained on suspicion they supplied explosives for car bomb attacks at two Egyptian resorts that killed at least 34 people, officials said Saturday.    Israel's counterterrorism chief, meanwhile, said Israeli tourists in Egypt are still in danger and urged them to return home immediately..."
1,Opposition Alleges Afghan Election Fraud,"KABUL, Afghanistan - Afghanistan's first direct presidential election was thrust into turmoil hours after it started Saturday when all 15 candidates challenging interim leader Hamid Karzai alleged fraud over the ink meant to ensure people voted only once and vowed to boycott the results.    But electoral officials rejected their demand that the vote be called off, saying an apparent mix-up with ink used to mark voters' thumbs was not severe enough to halt the historic vote..."
1,Generals See Gains From Iraq Offensives,"Despite a sense of progress, U.S. military commanders predict no easy victory in pressing the attack against the country's fierce insurgency and remain particularly concerned about a rising campaign of intimidation."
4,Group: Tigers Live on Bangladesh Border (AP),"AP - Scientists estimate there are nearly 700 highly endangered tigers in the Sundarbans, the world's largest mangrove forest that straddles the border of India and Bangladesh, officials said Saturday."
2,Formula One race race spared from typhoon,"A powerful typhoon veered away from the site of the Japanese Grand Prix, boding well for Sunday #39;s Formula One race after organizers were forced to postpone qualifying."
2,Bangladeshi Women Play Soccer Tournament (AP),"AP - A women's soccer tournament resumed Saturday despite protests from Islamic groups to stop the ""indecent"" event."
2,Williams Faces Paternity Suit (AP),"AP - Ricky Williams has acknowledged having an intimate relationship with a woman who filed a paternity suit against him, according to court papers."
2,Dalembert Has More to Worry About Than NBA (AP),"AP - Samuel Dalembert hears of the unrest in his homeland from storms and political violence, and feels so helpless. He has donated generous sums to assist relief efforts in Haiti, but he has no peace of mind."
2,"Finley, Walker Pay Big for New Teams (AP)","AP - Steve Finley thrust his fists in the air as the ball left his bat. His ninth-inning grand slam Oct. 2 beat the Giants and assured the Dodgers' first postseason appearance since 1996. Three days later, the St. Louis Cardinals beat the Dodgers to begin the NL division series behind five home runs  #151; two by Larry Walker."
1,Myanmar splits ASEM summit,"Asians and Europeans left Hanoi Saturday after a summit that renewed economic coordination, but deadlocked over Myanmar #39;s human rights situation."
4,Did Mars once host life?,"NASA says a false-color image taken by its Mars Exploration Rover Opportunity shows a rock dubbed  quot;Escher quot; whose fractures, which divide the surface into polygons, may have been formed when water left over from the rock #39;s formation dried up."
1,Cdn navy chief defends submarines from Britain,"The Chief of Canada #39;s maritime defence staff is defending the submarines Canada obtained from the British navy, saying the vessels would never be sent out without being  quot;prepared, checked and tested."
1,Japan typhoon kills two,"The most powerful typhoon to hit eastern Japan in a decade has headed out to sea after pummelling Tokyo, leaving two dead, snarling transport on a long holiday weekend and forcing thousands in the countryside to evacuate."
4,A Better Browser Gets Better,"Mozilla blocks those un-requested and annoying  quot;pop-up quot; windows. It also has the ability to open new Web pages in a  quot;tabbed quot; interface, as is common to most Windows-based programs."
2,SportsNetwork Game Preview,(Sports Network) - Johan Santana is unbeaten (14-0) in 16 starts since the All- Star break and has an amazing ERA of 1.13 in that span.
2,Spirited Sox wear out Angels,"Once the champagne ran out Friday night, most of it sprayed or dumped, the Red Sox showed again how resourceful they could be. The players went through the beer as their primary weapon "
1,"Egypt and Israel Trade Prisoners, in Sign of Rising Cooperation","Egypt released an Israeli who had been convicted of spying, and Israel freed six young Egyptian infiltrators from prison, in a sign of growing cooperation between the two nations."
2,Astros #39; Bagwell busting out of October slump,CBC SPORTS ONLINE - What #39;s more surprising than the Houston Astros #39; 18 straight wins at home? How about a Jeff Bagwell post-season hitting streak?
1,"Ukraine Leader, Attacking Rival, Won't Halt Vote","Ukraine's president said that if he were Prime Minister Viktor F. Yanukovich, he would not participate in a new runoff."
2,Braves' Thomson Leaves Game 3 (AP),AP - Atlanta Braves starter John Thomson reaggravated a sore muscle on his left side and came out of Game 3 of the NL playoff series after just four pitches Saturday.
3,Jobless numbers don #39;t tell whole story," #39;We really need in this country a more flexible, just-in-time labor system. I really think not enough attention is being paid by both candidates to the re-skilling of America."
4,Investment in private spaceflight field lags enthusiasm by public,"LONG BEACH, Calif. - It was billionaire Paul Allen #39;s \$20 million that allowed Burt Rutan to build SpaceShipOne, the first privately financed manned rocket to reach space."
4,Competitors Pounce on CA #39;s Netegrity Buy,"Competitors are publicly happy about Computer Associate #39;s (Quote, Chart) \$430 million acquisition of Netegrity (Quote, Chart), but there might be a hint of trepidation over the combination of the two security software players."
4,IT Worker Confidence Takes a Dip,"IT worker confidence declined in September after several months of increases, but it remains high relative to the confidence of workers in other industries."
2,England too strong for Wales,England doused the threat of the Welsh dragon in emphatic style as goals from Frank Lampard and David Beckham clinched a 2-0 win in a World Cup qualifier at Old Trafford.
2,Sun edges Storm in Game One of WNBA Finals,"UNCASVILLE, Connecticut (Ticker) - Katie Douglas and the Connecticut Sun had just enough poise in their first WNBA Finals contest."
1,Russia says 11 missing in Taba explosion,Russia said Saturday 11 of its nationals who were staying at a hotel in Egypt that was bombed Thursday are missing. Russia #39;s Itar-Tass news agency quoted a Russian embassy diplomat 
1,Senate Approves DNA Testing Bill (AP),AP - The Senate on Saturday approved legislation that would give rape victims and convicted felons greater access to DNA testing.
1,Marines' Raids Underline Push in Crucial Area,"Commanders say success in Iraq may depend on units like Strike Force Two, and the raids they launch almost nightly."
1,Opposition Alleges Afghan Election Fraud,"KABUL, Afghanistan - Afghanistan's historic presidential election turned sour Saturday when all 15 candidates opposing U.S.-backed interim President Hamid Karzai withdrew in the middle of voting, charging the government and the United Nations with fraud and incompetence.    In the end, faulty ink - not Taliban bombs and bullets - threatened three years of painstaking progress toward democracy..."
2,Japanese GP set to go ahead on Sunday,"Sunday #39;s Japanese GP looks set to go ahead as planned after the feared typhoon largely bypassed Suzuka on Saturday. With fears of torrential rain and 110mph winds, qualifying for the race was postponed for 24 hours."
1,"Rumsfeld, 18 Allies Discuss War on Terror (AP)","AP - In a cramped war room below deck, Defense Secretary Donald H. Rumsfeld on Saturday joined 18 of his counterparts from an unusual collection of U.S. partners in the terrorism fight in discussing the way ahead in Iraq and Afghanistan."
1,"Kerry mocks rough and ready Bush, hours after debate (AFP)","AFP - Democratic hopeful John Kerry depicted President George W. Bush as angry, wrongheaded and unfit to lead, hours after the two rivals slugged out their second televised debate."
1,Can Prayers Heal? Critics Say Studies Go Past Science's Reach,The government has spent \$2.3 million in the past 4 years to study something that critics say has nothing to do with science.
3,Martha #39;s taste of porridge,"UNDER the cover of darkness, America #39;s domestic goddess, Martha Stewart, surrendered and went to jail yesterday. Just before dawn, a car approached Alderson Federal Prison Camp in West Virginia."
2,Eriksson praises Beckham for killer goal,England coach Sven-Goran Eriksson thanked David Beckham for killing off Wales in the 2-0 victory and denied his skipper had been irresponsible in getting banned from next week #39;s World Cup qualifier in Azerbaijan.
2,Mauresmo survives in second round at Porsche Tennis Grand Prix,"Making her first appearance as the world #39;s top player, Amelie Mauresmo struggled to advance into the quarterfinals of the Porsche Tennis Grand Prix on Thursday."
2,Vogts remains optimistic,Scotland manager Berti Vogts declared he does not expect to be sacked following Saturday #39;s 1-0 home defeat at the hands of Norway.
1,Nigerian security detains top labour leader as national oil strike looms (Canadian Press),"Canadian Press - ABUJA, Nigeria (AP) - Plainclothes police detained a prominent Nigerian labour leader Saturday, bundling him into a car at an airport in an apparent effort to stop a threatened countrywide strike by oil-industry workers in Africa's largest petroleum exporter, his union said."
4,Novell releases SuSE Linux Pro,"Novell has announced the release of its all-in-one Linux product for newcomers and technical enthusiasts. SuSE Linux Professional 9.2 comes with latest open source features, including kernel 2.6 enhancements, KDE 3.3 and GNOME 2.6 desktop environments."
2,Golf: Els rues missed putts at Dunhill Championship,"ST ANDREWS, Scotland, Oct 9 : Ernie Els admitted to having a few slip-ups on his third round at the Dunhill Championship which left him with a small mountain to climb in Sunday #39;s final round."
2,Becks get Sven #39;s full support,Sven-Goran Eriksson has refused to publicly criticise David Beckham for his reckless lunge at Ben Thatcher and subsequent booking.
2,Reaggravated injury forces Braves #39; Thomson out after four pitches,HOUSTON -- Atlanta Braves starter John Thomson reaggravated a sore muscle on his left side and came out of Game 3 of the NLDS after just four pitches to the Houston Astros Saturday.
1,More powerful American tug takes over towing of stricken Canadian &lt;b&gt;...&lt;/b&gt;,"HALIFAX (CP) - A more powerful American navy tug took over the towing of a disabled Canadian submarine Saturday, moving up its expected arrival in Scotland to late Sunday."
1,Hope Fades of Finding Survivors in Taba Rubble," TABA, Egypt (Reuters) - Rescue workers began to lose hope  of finding survivors in the rubble of an Egyptian Red Sea hotel  on Saturday, almost 48 hours after three bombs aimed at Israeli  tourists killed at least 33 people."
4,Computer Associates buys Netegrity at \$430m value,"Computer Associates (NYSE: CA) announced on Wednesday that it was buying Netegrity (Nasdaq: NETE) at a value of \$430 million, or \$10."
4,"Reuell: Yes, I #39;m up for a free launch","I #39;ve been called many things in the (nearly) 30 years I #39;ve spent on this planet, much of which probably couldn #39;t be repeated here."
4,ASP.Net glitch discovered,"OCTOBER 08, 2004 (IDG NEWS SERVICE) - Microsoft Corp. is investigating a reported vulnerability in ASP.Net that could allow an attacker to bypass security features on a Web server and view sensitive content, the company said yesterday."
2,England captain Beckham breaks a rib,David Beckham broke his rib moments after scoring England #39;s second goal in Saturday #39;s 2-0 win over Wales in a World Cup qualifying game.
2,Former Twins scout Angelo Giuliani dies at 91,"Angelo Giuliani, who was behind the plate for Joe DiMaggio #39;s first at-bat in the majors and went on to sign Kent Hrbek as a Minnesota Twins scout, died at 91."
1,Sadr rebels boost election hopes,Iraq #39;s plans to hold elections in January have gained traction after a Shi #39;ite militia agreed to disarm in Baghdad and delegates from rebel-held Falluja said the Sunni Muslim city wanted to vote in the polls.
1,House Set to OK \$14.5B in Hurricane Aid,"WASHINGTON - The House pushed nearly \$14.5 billion for hurricane victims and struggling farmers toward passage Saturday as lawmakers sought to shower money on Florida and other pivotal states in the upcoming elections.    After weeks of delay over everything from budget cuts to milk subsidies, House-Senate bargainers added the natural disaster aid to a \$10 billion military construction measure..."
2,Yellow Jackets Romp,"B.J. Elder scores 19 points and Jarrett Jack adds 18 as No. 4 Georgia Tech crushes instate rival Georgia, 87-49, on Sunday night."
4,Quake Activity Rises at Mount St. Helens (AP),"AP - Earthquake activity has increased at Mount St. Helens, but scientists said Saturday there was no reason to raise the volcano's alert level."
4,Congress Approves DNA Testing Bill (AP),AP - Congress passed and sent to legislation President Bush on Saturday that would give rape victims and convicted felons greater access to DNA testing.
1,Philosopher Derrida Dies in Paris at 74 (AP),"AP - World renowned thinker Jacques Derrida, a founder of the school of philosophy known as deconstructionism, has died, the office of French President Jacques Chirac said Saturday. Derrida was 74."
2,The Rocket Ready to Go on Short Rest (AP),"AP - At 42, Roger Clemens is ready to pitch on three days of rest for the Houston Astros. After all, playing in the postseason with his hometown team is one of the primary reasons he came out of his brief retirement."
2,Beckham Breaks Rib As England Tops Wales (AP),"AP - David Beckham scored a spectacular goal on a curling, 25-yard shot to lead England past Wales 2-0 in a World Cup qualifier Saturday, but he wound up with a suspension and broken rib."
2,Vogts under pressure after Scotland loss at home to Norway,David Beckham shrugged off his poor Real Madrid form with a spectacular long range strike as England outplayed Wales 2-0 in World Cup action on Saturday.
2,Former Twins Scout Angelo Giuliani Dies (AP),"AP - Angelo Giuliani, who was behind the plate for Joe DiMaggio's first at-bat in the majors and went on to sign Kent Hrbek as a Minnesota Twins scout, died at 91."
2,England Captain Beckham Breaks a Rib (AP),AP - David Beckham broke his rib moments after scoring England's second goal in Saturday's 2-0 win over Wales in a World Cup qualifying game.
2,Lady Lions Pull Upset,Tanisha Wright leads Penn State to a 77-71 shocker over second-ranked North Carolina on Sunday with 21 points and seven assists.
3,AstraZeneca #39;s Exanta Not Approved,Drug maker AstraZeneca PLC said Friday that the Food and Drug Administration did not approve its orally taken blood thinner Exanta.
2,Sharapova repeats as Japan Open champion,CBC SPORTS ONLINE - Wimbledon champion Maria Sharapova retained her Japan Open title with an easy victory over American Mashona Washington in Saturday #39;s final.
2,"Bonds Trainer Says He Was Coerced, Threatened"," SAN FRANCISCO (Reuters) - The personal trainer to baseball  slugger Barry Bonds says investigators searched his home  without showing a warrant last year and made threatening  comments to him, his girlfriend and his young son."
2,Smith Guides Eagles,"Boston College's Craig Smith runs into foul trouble, but not before his 20 points help the Eagles down the UCLA Bruins, 74-64, on Sunday."
3,US House approves \$422 billion arms bill,The US House of Representatives on Saturday approved a final \$422 billion bill for defense programs that backs next year #39;s round of military base closings and kills 
4,Shock Jocks Boost Satellite Radio Profile (AP),"AP - When radio shock jocks Opie and Anthony considered their next career move after two firings in four years, the twisted twosome was ready to feign rehabilitation. Or at least that was the plan when they sat down with satellite radio executives."
4,Commercial space industry blasts off,"Now that rocketmen in the desert have soared into space and captured the St. Louis-based Ansari X Prize, commercial space travel seems as close as ever."
2,Beckham fractures rib,"London, England (Sports Network) - England captain David Beckham fractured a rib during his country #39;s 2-0 win over Wales Saturday."
2,Happy days are over again,"If the first four days of the Bangalore Test are any indication, the Indian team can well forget challenging Australia #39;s hegemony at the top of the cricket table."
2,Ohio St. Buckeyes,"COLUMBUS, Ohio (Ticker) -- No. 15 Ohio State hopes to avoid back-to-back defeats for the first time under Jim Tressel when it hosts No."
1,Howard Makes History With Australia Win (AP),"AP - Prime Minister John Howard has been accused of turning his back on Asia, kowtowing to America and being Australia's most boring leader."
1,Philosopher Jacques Derrida Dies at 74,"PARIS - World-renowned thinker Jacques Derrida, a charismatic philosopher who founded the school known as deconstructionism, has died, the French president's office said Saturday. He was 74..."
1,Michigan Edges Minnesota in Final Minutes,"ANN ARBOR, Mich. - Michigan beat Minnesota with a dramatic comeback for the second straight year..."
1,8 Palestinians die in Gaza violence,"Six Palestinians died in four separate attacks by the Israeli military in Gaza on Saturday, according to Palestinian security and medical sources."
3,Airbus Denies Backing Microsoft,Aircraft maker Airbus on Thursday denied a report it was siding with Microsoft in its anti-trust battle with the European Union.  quot;We remain totally neutral.
2,Beckham breaks rib in English victory,CBC SPORTS ONLINE - Soccer star David Beckham broke his rib just before scoring a highlight-reel goal in England #39;s 2-0 win over Wales in a World Cup qualification match on Saturday.
2,Mauresmo vs. Davenport in Porsche GP final,"Amelie Mauresmo and Lindsay Davenport won their semifinals in straight sets Saturday, setting up a No. 1 vs. No. 2 final at the Porsche Grand Prix."
2,Seattle looks to kick up a Storm at home,"The Seattle Storm are happy to get home, but coach Anne Donovan knows that goes only so far. The Storm need to crack Connecticut #39;s tenacious defense and slow guard Lindsay Whalen."
2,Soderling upsets Spadea to reach Lyon Open final,"Sweden #39;s Robin Soderling beat seventh-seeded American Vince Spadea 6-2, 6-4 Saturday to reach the final of the Lyon Open. Soderling will play Belgium #39;s Xavier Malisse in Sunday #39;s final."
1,Al-Sadr aide says militia will begin handing over weapons Monday,"(Baghdad, Iraq-AP) Oct. 9, 2004 - A senior aide to radical Shiite cleric Muqtada al-Sadr says militiamen loyal to him will begin handing over weapons to Iraqi police next week."
1,Philosopher Jacques Derrida Dies at 74,"World-renowned thinker Jacques Derrida, a charismatic philosopher who founded the school known as deconstructionism, has died, the French president #39;s office said Saturday."
1,Freshman Helps Sooners Run Past Longhorns,"In just his fifth college game, Adrian Peterson ran for 225 yards and made many big plays when No. 2 Oklahoma needed it most."
3,EU #39;s Monti says he #39;ll win Microsoft case,European Competition Commissioner Mario Monti said he is  quot;confident quot; the European Union #39;s second-highest court will dismiss an attempt by Microsoft Corp.
4,CA #39;s \$430 Million Splurge To Broaden Indian Footprint,"Computer Associates has signed a definitive agreement to acquire Netegrity -- a provider of security software solutions, in an all cash merger valued at approximately \$430 million."
4,"Sony PC boasts 1,000 GB of storage","TOKYO - Japan #39;s Sony Corp. will begin selling a computer and home-server system in Japan with 1,000 gigabytes of hard-drive storage -nough to record six TV channels for a week straight  - company said."
4,IT Worker Confidence Takes A Dip,"After several months of increasing optimism among IT workers, their confidence about job security and personal finances dipped in September, according to a report released this week "
4,Cow gene map can improve quality of beef,"WASHINGTON - For the first time, scientists have created a genetic map of a cow, providing researchers with a new tool to reduce animal disease and improve the nutrition of beef and dairy products, the United States Department of Agriculture (USDA "
2,"Mauresmo, Davenport Advance to Finals of Porche Grand Prix","World number one women #39;s tennis player Amelie Mauresmo of France and number two Lindsay Davenport of the United States have advanced to the finals of the Porsche Grand Prix tournament in Filderstadt, Germany."
2,Anderson #39;s lawyer says he can #39;t get fair trial,"SAN FRANCISCO -- Defendants charged with distributing illegal steroids to some of the nation #39;s best-known athletes were subjected to illegal searches and coerced by federal investigators, defense lawyers said Friday."
2,Liechtenstein Embarrass Portugal,Liechtenstein claimed a historic result on Saturday as they managed to hold Portugal to a 2-2 in Vaduz. Pauleta opened the scoring for Portugal in the 23rd minute.
1,Pakistan holds over 50 militants after bombings,"Dozens of members of outlawed Islamic militant groups have been detained in central Pakistan as part of investigations into two deadly attacks on religious congregations this month, police said on Saturday."
1,Official: War on Drugs at 'Tipping Point' (AP),"AP - Amid record seizures of cocaine and massive spraying of coca plantations, a senior U.S. official says the ""tipping point"" in the war on drugs has finally been reached. But skeptics are unconvinced and say the war remains unwinnable."
1,House Approves  #36;477 Billion Defense Bill (AP),AP - Congress on Saturday approved a  #36;477 billion defense bill with a military pay raise and new money for Iraq and Afghanistan.
1,Oklahoma Wins Fifth Straight Over Texas,"DALLAS - Adrian Peterson decided to go to Oklahoma instead of Texas partly because of the way the Sooners always handle the Longhorns. This time, he was the reason for it..."
4,"BEA, IBM Heat Up App Server Space","The application server space is heating up once again as both IBM and BEA Systems tout new versions of their platforms. With its Liquid Computing strategy, San Jose, Calif."
1,Cops release union leader,Abuja - A leading Nigerian opposition figure told AFP on Saturday that he had been released by the secret police after being detained and pressured to drop his support for an impending general strike.
3,The prison that Martha Stewart will call home,"When lifestyle doyenne Martha Stewart arrives at the Alderson Federal Prison Camp, the multimillionaire businesswoman won #39;t just "
2,Sports: (2) Oklahoma 12 (5) Texas 0,DALLAS Freshman Adrian Peterson ran for 225 yards as second-ranked Oklahoma shut out fifth-ranked Texas 12-to-0 -- the Sooners #39; fifth straight victory in the legendary rivalry.
2,Wolverines comeback kids again,"Tyler Ecker caught a short pass from Chad Henne over the middle, eluded two tackles and lumbered down the sideline for a 31-yard touchdown with 1:57 left to give the 14th-ranked Wolverines a 27-24 victory over the No."
2,Irish hero skips awards after horse fails test,"Ireland #39;s only medal winner at the Athens Olympics, showjumper Cian O #39;Connor, withdrew from a nationally televised ceremony Saturday to receive the Irish Person of the Year award -- after his horse failed a drugs test."
1, #39;Simple man #39; left begging for life until the end,"Kenneth Bigley made a final despairing plea for his life before being beheaded on video by Islamist militants in Iraq. Reuters cameraman Maher Nazih saw a video in Baghdad on Friday in which Mr Bigley, unshaven "
1,Elections ensure Australia will keep troops in Iraq,"(Sydney, Australia-AP) Oct. 9, 2004 - Australian Prime Minister John Howard has claimed victory in national elections. The vote will ensure the country keeps its troops in Iraq."
1,Al-Sadr #39;s militia agrees to start ha,"Shiite militiamen loyal to radical cleric Muqtada al-Sadr agreed Saturday to begin handing in weapons, a significant step toward restoring order in Baghdad #39;s sprawling Sadr "
1,"Bush, Kerry hit the campaign trail after hard-fought debate (AFP)","AFP - US President George W. Bush and Democratic rival John Kerry hit the campaign trail running, courting voters in battleground states after their hard-fought second debate left the race for the White House in a dead heat."
1,House Backs  #36;32 Bln Homeland Security Bill (Reuters),Reuters - The House of Representatives on\Saturday passed a  #36;32 billion bill funding homeland security\programs this year after days of political fighting over the\measure.
2,Michigan Edges Minnesota in Final Minutes (AP),"AP - Michigan beat Minnesota with a dramatic comeback for the second straight year. Tyler Ecker caught a short pass from Chad Henne over the middle, eluded two tackles and lumbered down the sideline for a 31-yard touchdown with 1:57 left to give the 14th-ranked Wolverines a 27-24 victory over the No. 13 Golden Gophers on Saturday."
1,Mugabe conquers in bitter Zanu-PF power showdown,"Zimbabwe #39;s ruling Zanu-PF old guard has emerged on top after a bitter power struggle in the deeply divided party during its five-yearly congress, which ended yesterday."
2,Jackson has a tough match,Australian basketball star Lauren Jackson has dedicated the WNBA finals to the memory of her grandmother who died last month but the Connecticut Sun have spoiled it so far.
2,Ireland holds host France 0-0 in qualifying,Ireland held host France to a 0-0 draw Saturday in a World Cup qualifying match at Stade de France. Defender John O #39;Shea missed a great chance to win the match for Ireland midway 
1,Every reform has its limits,"AGAIN, Nigeria walks the path of conflict that is not only unnecessary and avoidable, it is potentially harmful and disruptive to the nations social, economic and political stability."
1,"Four soldiers, civilian die in Kashmir:","India News: Srinagar, Oct 9 : Four Indian soldiers and a civilian were killed when a suicide bomber rammed a car packed with explosives into an army convoy in Jammu and Kashmir Saturday."
2,"Soderling Upsets Spadea, Gains Lyon Final (AP)","AP - Sweden's Robin Soderling beat seventh-seeded American Vince Spadea 6-2, 6-4 Saturday to reach the final of the Lyon Open."
2,"Astros Beat Braves 8-5, Take 2-1 Series Lead", HOUSTON (Reuters) - Brandon Backe pitched six strong  innings and Morgan Ensberg drove in three runs to secure the  Houston Astros an 8-5 divisional playoff victory over the  Atlanta Braves Saturday.
2,Thompson to Take Over Spotlight from Injured Phelps, INDIANAPOLIS (Reuters) - Jenny Thompson will take the  spotlight from injured U.S. team mate Michael Phelps at the  world short course championships Saturday as she brings down  the curtain on a spectacular swimming career.
2,Hernandez Uncertain About Return,"Orlando Hernandez's tired right arm felt better Saturday, but he's not sure when he'll be able to pitch again for the Yankees."
2,"In New England, It's Play, Win, Repeat","On Sunday against the Miami Dolphins, the Patriots will be going for their 19th consecutive victory."
1,"Was Bush Wired? Ridiculous, Campaign Says (AP)","AP - Campaign aides to President Bush on Saturday laughed off rampant Internet speculation about whether the president was wired to get help from advisers during his first debate with Sen. John Kerry. ""It's not true. It's ridiculous,"" Bush campaign spokesman Scott Stanzel said."
1,Howard Triumphs in Australia,"Australia has returned incumbent Prime Minister John Howard for a fourth consecutive term of government, probably with an increased majority in the Parliament."
1,Japan Typhoon Kills 2; 5 Remain Missing,"A man helps to push a vehicle stranded on a flooded street in Tokyo in the heavy rain caused by a typhoon Saturday, Oct. 9, 2004. The most powerful typhoon to barrel into Japan #39;s Pacific costline in a decade "
1,"4 Killed, 22 Injured in Kashmir Attack","Indian army soldiers inspect near the site of a suicide car bombing near Singhpora, some 40 kilometers (25 miles) north of Srinagar, India, Saturday, Oct. 9, 2004."
1,London could mediate over Kashmir: Musharraf,"LONDON (AFP) - Pakistan #39;s President Pervez Musharraf would welcome British involvement in negotiations with India over Kashmir, and would raise the matter with British Prime Minister Tony Blair during talks in London, he told The Times in an interview."
2,Red River Shootout Awakens Oklahoma Defense (AP),AP - No one knows how to bring Oklahoma's stout defense to life like Texas.
1,Bush Attacks Kerry for 'Dour Pessimism' (Reuters),Reuters - President Bush sought\momentum on Saturday from his second debate with Democratic\Sen. John Kerry by attacking Kerry for saying he has a\consistent position on Iraq and would not raise middle-class\taxes.
1,Howard Wins Re-Election As Australia PM,"SYDNEY, Australia - Prime Minister John Howard's conservative alliance handily won a fourth term in Australia's parliamentary elections Saturday, overcoming widespread anger at his decision to send troops to Iraq last year and his pledge to keep them there.    The island continent's robust economy under Howard's leadership apparently trumped concerns about the war..."
1,"Kerry, Bush Campaign After Feisty Debate","ELYRIA, Ohio - President Bush and Sen. John Kerry, their animosity stirred by a contentious second debate, lit into each other over Iraq, jobs and debate performance on Saturday in critical battleground states..."
3,"US stocks, dollar decline",NEW YORK - United States stocks fell on Friday after a government report showed employment growth unexpectedly slowed last month. A fourth straight day of record oil prices also weighed on the benchmark indexes.
4,New AOL Ads Revamp Its Image,"America Online plans to begin a new ad campaign Thursday with a redesigned logo and a fresh slogan, posed as a question to consumers:  quot;Want a better Internet?"
2,England blanks Wales as European qualifying continues,"Manchester, England (Sports Network) - England beat Wales 2-0 Saturday in an intense World Cup qualifier at Old Trafford. The victory was bittersweet for England as captain David Beckham fractured a rib late in the win."
1,Bedouins held after Egypt blasts,Egyptian security yesterday arrested dozens of Bedouin tribesmen amid continuing doubts over who was behind the devastating attacks on Israeli tourists that killed at least 34 people.
1,Isareli aircraft fire missiles at Gaza,"JEBALIYA REFUGEE CAMP, Gaza Strip - Israeli soldiers on Saturday shot and killed a Hamas militant whom the military said was responsible for a rocket attack that killed two Israeli preschoolers last week and triggered an army offensive in northern Gaza."
1,Security on high alert as Afghans go to poll,"KABUL (Afghanistan) - Polling has started in Afghanistan #39;s first-ever direct presidential election on Saturday, with interim leader Hamid Karzai widely favoured against more than a dozen rivals while 100,000 troops were on high alert for expected violence "
1,A vow and an appeal,"IN A long-awaited victory speech yesterday, Indonesia #39;s President-elect Susilo Bambang Yudhoyono vowed to get down to business immediately after taking office to revive the economy, end regional conflicts and stamp out corruption."
1,Australia's Howard Celebrates Fourth Poll Win," SYDNEY (Reuters) - Australia's conservative Prime Minister  John Howard, a key U.S. ally and supporter of the Iraq war,  celebrated on Sunday his election win after voters enjoying the  fruits of a strong economy gave him another term."
3,WRAPUP 4-US September job growth weaker than expected,"US employers hired just 96,000 workers in September, the government said on Friday in a weak jobs snapshot, the final one ahead of presidential elections that "
2,Howell #39;s Long Eagle Has Him In Front At Dunhill,"ST. ANDREWS, Scotland - England #39;s David Howell holed a 105-yard shot for an eagle Friday and finished with a 7-under 65 to take a one-stroke lead over Ryder Cup teammate Luke Donald after the second round of the Dunhill Links Championship."
2,"Beltran, Backe combine to push Braves to brink as Astros earn 8-5 &lt;b&gt;...&lt;/b&gt;",A couple of new Killer Bs have the Houston Astros one win away from ending 43 seasons of playoff failure. Carlos Beltran hit a two-run homer and Brandon Backe pitched six solid innings in his 
2,Ortiz growing more popular in Boston,"David Ortiz has yet to steal a base for the Red Sox. He #39;s unlikely to score from first on anything but a homer. For him to triple, something pretty awful has to happen to at least two outfielders."
2,Dream Weaver #39;s worst nightmare,"This just in. In addition to that whole Milton Bradley thing, the Dodgers are now also demanding that Fox erase all tapes of this division series against the Cardinals."
2,Bosnia holds rival Serbia to 0-0 draw,"Bosnia held Balkan rival Serbia-Montenegro to a 0-0 draw Saturday in a World Cup qualifier, the first competitive match between the neighboring countries that fought a civil war from 1992-95."
